review_id,hotel_id,rating,review_text,publish_decision,rejection_reasons,flags,tags,sentiment,summary,detected_signals,analyzed_at,model_name,prompt_version
R547,HOTEL_001,1,"Worst stay ever, very dirty rooms",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R548,HOTEL_001,2,Location achi hai but noise zyada tha. Tariff was 5200 INR. Call me at 9876543210. Contact: demo@yahoo.com,REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['LOCATION', 'CONTACT_INFO_MENTIONED', 'NOISE', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,Location achi hai but noise zyada tha. Tariff was 5200 INR. Call me at 9876543210. Contact: demo@yahoo.com,"{'price': True, 'phone': True, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R549,HOTEL_001,1,"Worst stay ever, very dirty rooms. I paid 6000 per night. Owner Mr Sharma was present",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT', 'OWNER_MENTIONED']",[],"['OWNER_MENTIONED', 'ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms. I paid 6000 per night. Owner Mr Sharma was present","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R550,HOTEL_001,2,"Terrible hotel, bathroom smelled bad. Price is too high for this hotel. Owner Mr Sharma was present",REJECT,['OWNER_MENTIONED'],[],"['OWNER_MENTIONED', 'BATHROOM', 'ROOM_QUALITY']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad. Price is too high for this hotel. Owner Mr Sharma was present","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R551,HOTEL_001,5,"Amazing service, bathroom was spotless. Manager Ravi handled the issue",REJECT,['OWNER_MENTIONED'],[],"['OWNER_MENTIONED', 'BATHROOM', 'ROOM_QUALITY']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless. Manager Ravi handled the issue","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R552,HOTEL_001,5,"Great stay, rooms were very clean and staff was polite. I paid 6000 per night. My number is 9123456789. Contact: demo@yahoo.com. Owner Mr Sharma was present",REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED', 'OWNER_MENTIONED']",[],"['SERVICE_STAFF', 'CONTACT_INFO_MENTIONED', 'CLEANLINESS', 'ROOM_QUALITY', 'OWNER_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite. I paid 6000 per night. My number is 9123456789. Contact: demo@ya...","{'price': True, 'phone': True, 'email': True, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R553,HOTEL_001,3,"Hotel was okay, nothing special. Price is too high for this hotel",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special. Price is too high for this hotel","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R554,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R555,HOTEL_001,4,Excellent hotel with prime location and good amenities. Cost was ₹4500. Email me at test@gmail.com,REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['LOCATION', 'CONTACT_INFO_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities. Cost was ₹4500. Email me at test@gmail.com,"{'price': True, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R556,HOTEL_001,3,Rooms were fine but service was slow,PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,Rooms were fine but service was slow,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R557,HOTEL_001,5,"Great stay, rooms were very clean and staff was polite. This hotel is shit",REJECT,['ABUSIVE_CONTENT'],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'ABUSIVE_CONTENT', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite. This hotel is shit","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R558,HOTEL_001,4,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R559,HOTEL_001,3,Stay was acceptable for one night. Check www.fakehotel.com,REJECT,['SPAM_OR_LINK'],[],"['CHECKIN_CHECKOUT', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,Stay was acceptable for one night. Check www.fakehotel.com,"{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R560,HOTEL_001,5,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R561,HOTEL_001,3,"Okay experience, food was average. Call me at 9876543210",REJECT,['CONTACT_INFO_MENTIONED'],[],"['CONTACT_INFO_MENTIONED', 'RESTAURANT_FOOD']",SENTIMENT_NEUTRAL,"Okay experience, food was average. Call me at 9876543210","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R562,HOTEL_001,3,"Okay experience, food was average. I paid 6000 per night. My number is 9123456789",REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['CONTACT_INFO_MENTIONED', 'RESTAURANT_FOOD', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Okay experience, food was average. I paid 6000 per night. My number is 9123456789","{'price': True, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R563,HOTEL_001,2,AC was not working properly,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,AC was not working properly,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R564,HOTEL_001,5,Gym and pool were well maintained. Tariff was 5200 INR,REJECT,['PRICE_MENTIONED'],[],"['AMENITIES', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,Gym and pool were well maintained. Tariff was 5200 INR,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R565,HOTEL_001,3,Location achi hai but noise zyada tha. Cost was ₹4500. My number is 9123456789,REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['LOCATION', 'CONTACT_INFO_MENTIONED', 'NOISE', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,Location achi hai but noise zyada tha. Cost was ₹4500. My number is 9123456789,"{'price': True, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R566,HOTEL_001,5,"Amazing service, bathroom was spotless. Tariff was 5200 INR",REJECT,['PRICE_MENTIONED'],[],"['BATHROOM', 'ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless. Tariff was 5200 INR","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R567,HOTEL_001,3,Room clean tha but staff thoda slow tha,PUBLISH,[],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CLEANLINESS']",SENTIMENT_POSITIVE,Room clean tha but staff thoda slow tha,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R568,HOTEL_001,3,"Average stay, decent location. Check www.fakehotel.com",REJECT,['SPAM_OR_LINK'],[],"['CHECKIN_CHECKOUT', 'LOCATION', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,"Average stay, decent location. Check www.fakehotel.com","{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R569,HOTEL_001,3,Rooms were fine but service was slow. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R570,HOTEL_001,3,Rooms were fine but service was slow,PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,Rooms were fine but service was slow,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R571,HOTEL_001,4,Excellent hotel with prime location and good amenities,PUBLISH,[],[],['LOCATION'],SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R572,HOTEL_001,3,Stay was acceptable for one night,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R573,HOTEL_001,5,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R574,HOTEL_001,1,"Worst stay ever, very dirty rooms. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R575,HOTEL_001,4,"Very comfortable rooms, will definitely visit again. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Very comfortable rooms, will definitely visit again. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R576,HOTEL_001,1,"Terrible hotel, bathroom smelled bad. Tariff was 5200 INR",REJECT,['PRICE_MENTIONED'],[],"['BATHROOM', 'ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad. Tariff was 5200 INR","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R577,HOTEL_001,5,"Amazing service, bathroom was spotless",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R578,HOTEL_001,5,Excellent hotel with prime location and good amenities,PUBLISH,[],[],['LOCATION'],SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R579,HOTEL_001,3,Stay was acceptable for one night. More details at http://spamlink.com,REJECT,['SPAM_OR_LINK'],[],['SPAM_SUSPECT'],SENTIMENT_NEUTRAL,Stay was acceptable for one night. More details at http://spamlink.com,"{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R580,HOTEL_001,1,AC was not working properly. Manager Ravi handled the issue. This hotel is shit,REJECT,"['ABUSIVE_CONTENT', 'OWNER_MENTIONED']",[],"['OWNER_MENTIONED', 'ABUSIVE_CONTENT']",SENTIMENT_NEUTRAL,AC was not working properly. Manager Ravi handled the issue. This hotel is shit,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R581,HOTEL_001,3,"Average stay, decent location. My number is 9123456789. More details at http://spamlink.com",REJECT,"['CONTACT_INFO_MENTIONED', 'SPAM_OR_LINK']",[],"['LOCATION', 'CONTACT_INFO_MENTIONED', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,"Average stay, decent location. My number is 9123456789. More details at http://spamlink.com","{'price': False, 'phone': True, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R582,HOTEL_001,3,"Okay experience, food was average",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_NEUTRAL,"Okay experience, food was average","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R583,HOTEL_001,3,"Average stay, decent location. I paid 6000 per night",REJECT,['PRICE_MENTIONED'],[],"['LOCATION', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Average stay, decent location. I paid 6000 per night","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R584,HOTEL_001,4,"Room clean tha but staff thoda slow tha. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'ABUSIVE_CONTENT', 'CLEANLINESS', 'ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Room clean tha but staff thoda slow tha. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R585,HOTEL_001,4,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R586,HOTEL_001,4,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R587,HOTEL_001,3,"Average stay, decent location. Contact: demo@yahoo.com",REJECT,['CONTACT_INFO_MENTIONED'],[],"['LOCATION', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Average stay, decent location. Contact: demo@yahoo.com","{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R588,HOTEL_001,1,AC was not working properly. Check www.fakehotel.com,REJECT,['SPAM_OR_LINK'],[],"['CHECKIN_CHECKOUT', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,AC was not working properly. Check www.fakehotel.com,"{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R589,HOTEL_001,3,Stay was acceptable for one night,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R590,HOTEL_001,4,"Great stay, rooms were very clean and staff was polite",PUBLISH,[],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R591,HOTEL_001,3,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R592,HOTEL_001,4,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R593,HOTEL_001,2,"Worst stay ever, very dirty rooms. Price is too high for this hotel",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms. Price is too high for this hotel","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R594,HOTEL_001,1,"Worst stay ever, very dirty rooms",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R595,HOTEL_001,2,"Not worth it, rooms were smelly",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R596,HOTEL_001,2,"Food theek tha, nothing great",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_POSITIVE,"Food theek tha, nothing great","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R597,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R598,HOTEL_001,2,Poor maintenance and rude staff. Call me at 9876543210. Check www.fakehotel.com,REJECT,"['CONTACT_INFO_MENTIONED', 'SPAM_OR_LINK']",[],"['SERVICE_STAFF', 'CONTACT_INFO_MENTIONED', 'CHECKIN_CHECKOUT', 'SPAM_SUSPECT', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. Call me at 9876543210. Check www.fakehotel.com,"{'price': False, 'phone': True, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R599,HOTEL_001,2,"Bad experience, too much noise at night. Owner Mr Sharma was present",REJECT,['OWNER_MENTIONED'],[],"['OWNER_MENTIONED', 'NOISE']",SENTIMENT_NEGATIVE,"Bad experience, too much noise at night. Owner Mr Sharma was present","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R600,HOTEL_001,5,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R601,HOTEL_001,5,Loved the breakfast buffet and staff behavior. Owner Mr Sharma was present,REJECT,['OWNER_MENTIONED'],[],"['OWNER_MENTIONED', 'SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior. Owner Mr Sharma was present,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R602,HOTEL_001,3,"Okay experience, food was average. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'ABUSIVE_CONTENT', 'RESTAURANT_FOOD', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Okay experience, food was average. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R603,HOTEL_001,2,"Not worth it, rooms were smelly. Price is too high for this hotel",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly. Price is too high for this hotel","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R604,HOTEL_001,2,"Terrible hotel, bathroom smelled bad",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R605,HOTEL_001,3,"Hotel was okay, nothing special",PUBLISH,[],[],[],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R606,HOTEL_001,1,"Not worth it, rooms were smelly. Price is too high for this hotel",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly. Price is too high for this hotel","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R607,HOTEL_001,1,"Worst stay ever, very dirty rooms. My number is 9123456789",REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ABUSIVE_CONTENT', 'ROOM_QUALITY', 'CONTACT_INFO_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms. My number is 9123456789","{'price': True, 'phone': True, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R608,HOTEL_001,5,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R609,HOTEL_001,3,Room clean tha but staff thoda slow tha. Call me at 9876543210. Email me at test@gmail.com. More details at http://spamlink.com,REJECT,"['CONTACT_INFO_MENTIONED', 'SPAM_OR_LINK']",[],"['SERVICE_STAFF', 'CONTACT_INFO_MENTIONED', 'CLEANLINESS', 'ROOM_QUALITY', 'SPAM_SUSPECT']",SENTIMENT_POSITIVE,Room clean tha but staff thoda slow tha. Call me at 9876543210. Email me at test@gmail.com. More details at http://spaml...,"{'price': False, 'phone': True, 'email': True, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R610,HOTEL_001,5,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R611,HOTEL_001,1,Poor maintenance and rude staff. Owner Mr Sharma was present. This hotel is shit,REJECT,"['ABUSIVE_CONTENT', 'OWNER_MENTIONED']",[],"['OWNER_MENTIONED', 'SERVICE_STAFF', 'ABUSIVE_CONTENT', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. Owner Mr Sharma was present. This hotel is shit,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R612,HOTEL_001,2,"Not worth it, rooms were smelly. Email me at test@gmail.com",REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly. Email me at test@gmail.com","{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R613,HOTEL_001,3,Stay was acceptable for one night. I paid 6000 per night,REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,Stay was acceptable for one night. I paid 6000 per night,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R614,HOTEL_001,3,Stay was acceptable for one night,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R615,HOTEL_001,3,Stay was acceptable for one night,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R616,HOTEL_001,3,Rooms were fine but service was slow. Call me at 9876543210,REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. Call me at 9876543210,"{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
