review_id,hotel_id,reviewer_name,rating,review_text,source,created_at
R704,HOTEL_001,Karan,3,Stay was acceptable for one night,booking,2025-04-10T09:00:54.833537
R705,HOTEL_001,Vikas,4,"Food theek tha, nothing great. More details at http://spamlink.com",internal,2025-06-24T09:00:54.833537
R706,HOTEL_001,Simran,2,"Terrible hotel, bathroom smelled bad. Tariff was 5200 INR. Call me at 9876543210. More details at http://spamlink.com",booking,2025-05-05T09:00:54.833537
R707,HOTEL_001,Sneha,2,"Terrible hotel, bathroom smelled bad. I paid 6000 per night",booking,2025-04-09T09:00:54.833537
R708,HOTEL_001,Pooja,4,Loved the breakfast buffet and staff behavior. Contact: demo@yahoo.com. Manager Ravi handled the issue,google,2025-06-10T09:00:54.833537
R709,HOTEL_001,Arjun,4,"Amazing service, bathroom was spotless",booking,2025-03-23T09:00:54.833537
R710,HOTEL_001,Sneha,5,"Amazing service, bathroom was spotless",internal,2025-11-17T09:00:54.833537
R711,HOTEL_001,Nikhil,5,"Amazing service, bathroom was spotless. Manager Ravi handled the issue",booking,2025-06-20T09:00:54.833537
R712,HOTEL_001,Nikhil,4,"Amazing service, bathroom was spotless. Tariff was 5200 INR",google,2025-10-19T09:00:54.833537
R713,HOTEL_001,Simran,3,Stay was acceptable for one night,booking,2025-11-21T09:00:54.833537
R714,HOTEL_001,Arjun,1,"Terrible hotel, bathroom smelled bad",internal,2025-04-12T09:00:54.833537
R715,HOTEL_001,Priya,5,Loved the breakfast buffet and staff behavior. Price is too high for this hotel,internal,2025-06-29T09:00:54.833537
R716,HOTEL_001,Vikas,4,"Very comfortable rooms, will definitely visit again",booking,2025-10-08T09:00:54.833537
R717,HOTEL_001,Amit,1,"Terrible hotel, bathroom smelled bad. Tariff was 5200 INR",google,2025-06-16T09:00:54.833537
R718,HOTEL_001,Nikhil,3,"Average stay, decent location. Worst service, staff is stupid",booking,2025-12-12T09:00:54.833537
R719,HOTEL_001,Vikas,3,"Okay experience, food was average. Check www.fakehotel.com",google,2025-03-23T09:00:54.833537
R720,HOTEL_001,Vikas,5,"Very comfortable rooms, will definitely visit again. Call me at 9876543210",google,2025-10-16T09:00:54.833537
